anv_verb;diaz_verb;rummad;galleg;saozneg
sabaturiñ;sabatur;d1;#galleg;#saozneg
sabrennañ;sabrenn;d1;#galleg;#saozneg
sac'hañ;sac'h;d1;#galleg;#saozneg
sac'hellañ;sac'hell;d1;#galleg;#saozneg
sac'hlutañ;sac'hlut;d1;#galleg;#saozneg
sachañ;sach;d1;#galleg;#saozneg
sadorniñ;sadorn;d1;#galleg;#saozneg
saeriñ;saer;d1;#galleg;#saozneg
saezhañ;saezh;d1;#galleg;#saozneg
saezhenniñ;saezhenn;d1;#galleg;#saozneg
saezhiñ;saezh;d1;#galleg;#saozneg
safarat;safar;d1;#galleg;#saozneg
safariñ;safar;d1;#galleg;#saozneg
saflikañ;saflik;d1;#galleg;#saozneg
safronelliñ;safronell;d1;#galleg;#saozneg
safroniñ;safron;d1;#galleg;#saozneg
sailhañ;sailh;d1;#galleg;#saozneg
sakiñ;sak;d1;#galleg;#saozneg
sakramantañ;sakramant;d1;#galleg;#saozneg
sakramantiñ;sakramant;d1;#galleg;#saozneg
sakrañ;sakr;d1;#galleg;#saozneg
sakreal;sakre;d1;#galleg;#saozneg
sakreat;sakre;d1;#galleg;#saozneg
sakreañ;sakre;d1;#galleg;#saozneg
sallañ;sall;d1;#galleg;#saozneg
salmenniñ;salmenn;d1;#galleg;#saozneg
salmiñ;salm;d1;#galleg;#saozneg
saludiñ;salud;d1;#galleg;#saozneg
salviñ;salv;d1;#galleg;#saozneg
sammañ;samm;d1;#galleg;#saozneg
sammediñ;sammed;d1;#galleg;#saozneg
sammorellañ;sammorell;d1;#galleg;#saozneg
sanailhañ;sanailh;d1;#galleg;#saozneg
sankañ;sank;d1;#galleg;#saozneg
santelañ;santel;d1;#galleg;#saozneg
santelezhañ;santelezh;d1;#galleg;#saozneg
santout;sant;d1;#galleg;#saozneg
saopoultriñ;saopoultr;d1;#galleg;#saozneg
saotrañ;saotr;d1;#galleg;#saozneg
saouriñ;saour;d1;#galleg;#saozneg
saouzaniñ;saouzan;d1;#galleg;#saozneg
saozañ;saoz;d1;#galleg;#saozneg
saoznegañ;saozneg;d1;#galleg;#saozneg
sapiñ;sap;d1;#galleg;#saozneg
sarac'hañ;sarac'h;d1;#galleg;#saozneg
sardonenniñ;sardonenn;d1;#galleg;#saozneg
sardoniñ;sardon;d1;#galleg;#saozneg
sarmonal;sarmon;d1;#galleg;#saozneg
sasuniñ;sasun;d1;#galleg;#saozneg
satinañ;satin;d1;#galleg;#saozneg
satouilhat;satouilh;d1;#galleg;#saozneg
savadelliñ;savadell;d1;#galleg;#saozneg
savadenniñ;savadenn;d1;#galleg;#saozneg
savaduriñ;savadur;d1;#galleg;#saozneg
savatiñ;savat;d1;saloper;#saozneg
savelañ;savel;d1;#galleg;#saozneg
saveteiñ;savete;d1;sauver;#saozneg
sebezañ;sebez;d1;#galleg;#saozneg
seblantout;seblant;d1;#galleg;#saozneg
sebouriñ;sebour;d1;#galleg;#saozneg
sec'hañ;sec'h;d1;#galleg;#saozneg
sec'hediñ;sec'hed;d1;#galleg;#saozneg
seizañ;seiz;d1;#galleg;#saozneg
seizennañ;seizenn;d1;#galleg;#saozneg
seizhkementat;seizhkement;d1;#galleg;#saozneg
seizhkementañ;seizhkement;d1;#galleg;#saozneg
seizhkementiñ;seizhkement;d1;#galleg;#saozneg
seizhvedenniñ;seizhvedenn;d1;#galleg;#saozneg
sekestrañ;sekestr;d1;#galleg;#saozneg
selaou;selaou;d1;#galleg;#saozneg
selaouennañ;selaouenn;d1;#galleg;#saozneg
selebrañ;selebr;d1;#galleg;#saozneg
selldresañ;selldres;d1;#galleg;#saozneg
sellout;sell;d1;#galleg;#saozneg
semennañ;semenn;d1;#galleg;#saozneg
semplañ;sempl;d1;#galleg;#saozneg
seniñ;son;d1;#galleg;#saozneg
senklennañ;senklenn;d1;#galleg;#saozneg
sentiñ;sent;d1;#galleg;#saozneg
separiñ;separ;d1;#galleg;#saozneg
serc'haouiñ;serc'haou;d1;#galleg;#saozneg
serc'hiñ;serc'h;d1;#galleg;#saozneg
serinañ;serin;d1;#galleg;#saozneg
serjantañ;serjant;d1;#galleg;#saozneg
sernañ;sern;d1;#galleg;#saozneg
serriñ;serr;d1;#galleg;#saozneg
serrnoziñ;serrnoz;d1;#galleg;#saozneg
servijañ;servij;d1;#galleg;#saozneg
serzhañ;serzh;d1;#galleg;#saozneg
serzhvannañ;serzhvann;d1;#galleg;#saozneg
setañsiñ;setañs;d1;#galleg;#saozneg
seulbennañ;seulbenn;d1;#galleg;#saozneg
sevel;sav;d1;#galleg;#saozneg
sevenañ;seven;d1;#galleg;#saozneg
seveniñ;seven;d1;#galleg;#saozneg
sezisañ;sezis;d1;#galleg;#saozneg
sezizañ;seziz;d1;#galleg;#saozneg
siañ;si;d1;#galleg;#saozneg
siberstummañ;siberstumm;d1;#galleg;#saozneg
siblennañ;siblenn;d1;#galleg;#saozneg
sichañ;sich;d1;#galleg;#saozneg
siejañ;siej;d1;#galleg;#saozneg
siellañ;siell;d1;#galleg;#saozneg
sifeliñ;sifel;d1;#galleg;#saozneg
siferniñ;sifern;d1;#galleg;#saozneg
sifrañ;sifr;d1;#galleg;#saozneg
sifrennañ;sifrenn;d1;#galleg;#saozneg
signañ;sign;d1;#galleg;#saozneg
sigotañ;sigot;d1;#galleg;#saozneg
sigurañ;sigur;d1;#galleg;#saozneg
siguriñ;sigur;d1;#galleg;#saozneg
sikañ;sik;d1;#galleg;#saozneg
sikour;sikour;d1;aider, secourir;help
silabrenniñ;silabrenn;d1;#galleg;#saozneg
silañ;sil;d1;#galleg;#saozneg
silc'hañ;silc'h;d1;#galleg;#saozneg
sildrouezhiñ;sildrouezh;d1;#galleg;#saozneg
silhañ;silh;d1;#galleg;#saozneg
siliennañ;silienn;d1;#galleg;#saozneg
simantañ;simant;d1;#galleg;#saozneg
simbalennañ;simbalenn;d1;#galleg;#saozneg
simiadañ;simiad;d1;#galleg;#saozneg
simmañ;simm;d1;#galleg;#saozneg
simuc'hiñ;simuc'h;d1;#galleg;#saozneg
simudañ;simud;d1;#galleg;#saozneg
simulañ;simul;d1;#galleg;#saozneg
sinac'hañ;sinac'h;d1;#galleg;#saozneg
sinal;sin;d1;#galleg;#saozneg
sinañ;sin;d1;#galleg;#saozneg
sindikadañ;sindikad;d1;#galleg;#saozneg
sinifiañ;sinifi;d1;#galleg;#saozneg
sinklañ;sinkl;d1;#galleg;#saozneg
sintrañ;sintr;d1;#galleg;#saozneg
sioc'haniñ;sioc'han;d1;#galleg;#saozneg
sipañ;sip;d1;#galleg;#saozneg
sistrailhañ;sistrailh;d1;#galleg;#saozneg
sistrañ;sistr;d1;#galleg;#saozneg
sitañ;sit;d1;#galleg;#saozneg
situañ;situ;d1;#galleg;#saozneg
sivelennañ;sivelenn;d1;#galleg;#saozneg
sizailhañ;sizailh;d1;#galleg;#saozneg
skabriñ;skabr;d1;#galleg;#saozneg
skalfañ;skalf;d1;#galleg;#saozneg
skalopenniñ;skalopenn;d1;#galleg;#saozneg
skampañ;skamp;d1;#galleg;#saozneg
skandalat;skandal;d1;#galleg;#saozneg
skandalizañ;skandaliz;d1;#galleg;#saozneg
skanniñ;skann;d1;#galleg;#saozneg
skantañ;skant;d1;#galleg;#saozneg
skantennañ;skantenn;d1;#galleg;#saozneg
skaoduañ;skaodu;d1;#galleg;#saozneg
skaotañ;skaot;d1;#galleg;#saozneg
skarat;skar;d1;#galleg;#saozneg
skarañ;skar;d1;#galleg;#saozneg
skarbelliñ;skarbell;d1;#galleg;#saozneg
skarbotiñ;skarbot;d1;#galleg;#saozneg
skarillañ;skarill;d1;#galleg;#saozneg
skarinañ;skarin;d1;#galleg;#saozneg
skarnilañ;skarnil;d1;#galleg;#saozneg
skarrañ;skarr;d1;#galleg;#saozneg
skarvañ;skarv;d1;#galleg;#saozneg
skarzhañ;skarzh;d1;#galleg;#saozneg
skañbennat;skañbenn;d1;#galleg;#saozneg
skañbennañ;skañbenn;d1;#galleg;#saozneg
skañbenniñ;skañbenn;d1;#galleg;#saozneg
skañvbenniñ;skañvbenn;d1;#galleg;#saozneg
skañviñ;skañv;d1;#galleg;#saozneg
skediñ;sked;d1;#galleg;#saozneg
skejañ;skej;d1;#galleg;#saozneg
skejennañ;skejenn;d1;#galleg;#saozneg
skeltrennañ;skeltrenn;d1;#galleg;#saozneg
skeudennaouiñ;skeudennaou;d1;#galleg;#saozneg
skeudenniñ;skeudenn;d1;#galleg;#saozneg
skeudtapout;skeudtap;d1;#galleg;#saozneg
skeuliadañ;skeuliad;d1;#galleg;#saozneg
skeuliaouiñ;skeuliaou;d1;#galleg;#saozneg
skiantañ;skiant;d1;#galleg;#saozneg
skiañ;ski;d1;skier;to ski
skidañ;skid;d1;#galleg;#saozneg
skignañ;skign;d1;#galleg;#saozneg
skijañ;skij;d1;#galleg;#saozneg
skildrenkañ;skildrenk;d1;#galleg;#saozneg
skilfañ;skilf;d1;#galleg;#saozneg
skilfennañ;skilfenn;d1;#galleg;#saozneg
skiltrañ;skiltr;d1;#galleg;#saozneg
skinañ;skin;d1;#galleg;#saozneg
skindommañ;skindomm;d1;#galleg;#saozneg
skingas;skingas;d1;#galleg;#saozneg
skingelaouiñ;skingelaou;d1;#galleg;#saozneg
skingomziñ;skingomz;d1;#galleg;#saozneg
skingurañ;skingur;d1;#galleg;#saozneg
skinluniñ;skinlun;d1;#galleg;#saozneg
skinskeudenniñ;skinskeudenn;d1;#galleg;#saozneg
skiriaouañ;skiriaou;d1;#galleg;#saozneg
skismañ;skism;d1;#galleg;#saozneg
skizhañ;skizh;d1;#galleg;#saozneg
sklaerisañ;sklaeris;d1;#galleg;#saozneg
sklafañ;sklaf;d1;#galleg;#saozneg
sklainañ;sklain;d1;#galleg;#saozneg
sklankal;sklank;d1;#galleg;#saozneg
sklankenniñ;sklankenn;d1;#galleg;#saozneg
sklasañ;sklas;d1;#galleg;#saozneg
sklavañ;sklav;d1;#galleg;#saozneg
sklerijennañ;sklerijenn;d1;#galleg;#saozneg
skleuriñ;skleur;d1;#galleg;#saozneg
sklintinañ;sklintin;d1;#galleg;#saozneg
sklisañ;sklis;d1;#galleg;#saozneg
sklisennañ;sklisenn;d1;#galleg;#saozneg
sklokal;sklok;d1;#galleg;#saozneg
sklokat;sklok;d1;#galleg;#saozneg
sklokañ;sklok;d1;#galleg;#saozneg
sklopedañ;skloped;d1;#galleg;#saozneg
sklutañ;sklut;d1;#galleg;#saozneg
skluzañ;skluz;d1;#galleg;#saozneg
sklêrijañ;sklêrij;d1;#galleg;#saozneg
sklêrijennañ;sklêrijenn;d1;#galleg;#saozneg
skoachañ;skoach;d1;#galleg;#saozneg
skoanañ;skoan;d1;#galleg;#saozneg
skoatiñ;skoat;d1;#galleg;#saozneg
skoazellañ;skoazell;d1;#galleg;#saozneg
skoaziadennañ;skoaziadenn;d1;#galleg;#saozneg
skodennañ;skodenn;d1;#galleg;#saozneg
skodiñ;skod;d1;#galleg;#saozneg
skoelfat;skoelf;d1;#galleg;#saozneg
skoelfañ;skoelf;d1;#galleg;#saozneg
skoelfiñ;skoelf;d1;#galleg;#saozneg
skoeñviñ;skoeñv;d1;#galleg;#saozneg
skogañ;skog;d1;#galleg;#saozneg
skoilhañ;skoilh;d1;#galleg;#saozneg
skolpañ;skolp;d1;#galleg;#saozneg
skolpennañ;skolpenn;d1;#galleg;#saozneg
skolveuriegañ;skolveurieg;d1;#galleg;#saozneg
skopañ;skop;d1;#galleg;#saozneg
skopigellat;skopigell;d1;#galleg;#saozneg
skorañ;skor;d1;#galleg;#saozneg
skorchañ;skorch;d1;#galleg;#saozneg
skornañ;skorn;d1;#galleg;#saozneg
skoselliñ;skosell;d1;#galleg;#saozneg
skoulmañ;skoulm;d1;#galleg;#saozneg
skoultrañ;skoultr;d1;#galleg;#saozneg
skoultrennañ;skoultrenn;d1;#galleg;#saozneg
skoultrenniñ;skoultrenn;d1;#galleg;#saozneg
skourjezañ;skourjez;d1;#galleg;#saozneg
skourjiñ;skourj;d1;#galleg;#saozneg
skournijal;skournij;d1;#galleg;#saozneg
skourrañ;skourr;d1;#galleg;#saozneg
skouzachiñ;skouzach;d1;#galleg;#saozneg
skrabañ;skrab;d1;#galleg;#saozneg
skrabellat;skrabell;d1;#galleg;#saozneg
skrammañ;skramm;d1;#galleg;#saozneg
skrammgehentiñ;skrammgehent;d1;#galleg;#saozneg
skrampañ;skramp;d1;#galleg;#saozneg
skrapadegañ;skrapadeg;d1;#galleg;#saozneg
skrapañ;skrap;d1;#galleg;#saozneg
skridaozañ;skridaoz;d1;#galleg;#saozneg
skriddaelañ;skriddael;d1;#galleg;#saozneg
skridennañ;skridenn;d1;#galleg;#saozneg
skridvarn;skridvarn;d1;#galleg;#saozneg
skrignal;skrign;d1;#galleg;#saozneg
skrijañ;skrij;d1;#galleg;#saozneg
skrimpal;skrimp;d1;#galleg;#saozneg
skrinañ;skrin;d1;#galleg;#saozneg
skritellañ;skritell;d1;#galleg;#saozneg
skrivañ;skriv;d1;#galleg;#saozneg
skrivañ-diskrivañ;skrivañ-diskriv;d1;#galleg;#saozneg
skrivellañ;skrivell;d1;#galleg;#saozneg
skriverezañ;skriverez;d1;#galleg;#saozneg
skroeñjal;skroeñj;d1;#galleg;#saozneg
skropitellat;skropitell;d1;#galleg;#saozneg
skubañ;skub;d1;#galleg;#saozneg
skuermal;skuerm;d1;#galleg;#saozneg
skuilhañ;skuilh;d1;#galleg;#saozneg
skuizhañ;skuizh;d1;#galleg;#saozneg
skultañ;skult;d1;#galleg;#saozneg
skurziñ;skurz;d1;#galleg;#saozneg
soavañ;soav;d1;#galleg;#saozneg
soavoniñ;soavon;d1;#galleg;#saozneg
sobonat;sobon;d1;#galleg;#saozneg
soc'hañ;soc'h;d1;#galleg;#saozneg
soc'hellat;soc'hell;d1;#galleg;#saozneg
sodañ;sod;d1;#galleg;#saozneg
sodellañ;sodell;d1;#galleg;#saozneg
sodeziñ;sodez;d1;#galleg;#saozneg
soetañ;soet;d1;#galleg;#saozneg
soledenniñ;soledenn;d1;#galleg;#saozneg
solierañ;solier;d1;#galleg;#saozneg
solisitañ;solisit;d1;#galleg;#saozneg
solitiñ;solit;d1;#galleg;#saozneg
soliñ;sol;d1;#galleg;#saozneg
sonaozañ;sonaoz;d1;#galleg;#saozneg
sondapout;sondap;d1;#galleg;#saozneg
sondañ;sond;d1;#galleg;#saozneg
sonenrollañ;sonenroll;d1;#galleg;#saozneg
sonenskrivañ;sonenskriv;d1;#galleg;#saozneg
songeidañ;songeid;d1;#galleg;#saozneg
sonlenn;sonlenn;d1;solfier;#saozneg
sonnañ;sonn;d1;#galleg;#saozneg
sontañ;sont;d1;#galleg;#saozneg
sonteal;sonte;d1;#galleg;#saozneg
sonveskañ;sonvesk;d1;#galleg;#saozneg
sorañ;sor;d1;#galleg;#saozneg
sorbiñ;sorb;d1;#galleg;#saozneg
sorc'hennañ;sorc'henn;d1;#galleg;#saozneg
sorc'henniñ;sorc'henn;d1;#galleg;#saozneg
sordañ;sord;d1;#galleg;#saozneg
sorenniñ;sorenn;d1;#galleg;#saozneg
soroc'hal;soroc'h;d1;#galleg;#saozneg
sorsiñ;sors;d1;#galleg;#saozneg
sortial;sorti;d1;#galleg;#saozneg
souañ;sou;d1;#galleg;#saozneg
soubañ;soub;d1;#galleg;#saozneg
soubennañ;soubenn;d1;#galleg;#saozneg
soubilhañ;soubilh;d1;#galleg;#saozneg
soubinellañ;soubinell;d1;#galleg;#saozneg
soubladenniñ;soubladenn;d1;#galleg;#saozneg
soublañ;soubl;d1;#galleg;#saozneg
soubouilhañ;soubouilh;d1;#galleg;#saozneg
souchañ;souch;d1;#galleg;#saozneg
soudañ;soud;d1;#galleg;#saozneg
souezhañ;souezh;d1;#galleg;#saozneg
soufitañ;soufit;d1;#galleg;#saozneg
soufrañ;soufr;d1;#galleg;#saozneg
souilhañ;souilh;d1;#galleg;#saozneg
soukañ;souk;d1;#galleg;#saozneg
souladiñ;soulad;d1;#galleg;#saozneg
soulasañ;soulas;d1;#galleg;#saozneg
soulañ;soul;d1;#galleg;#saozneg
soulbrenañ;soulbren;d1;#galleg;#saozneg
soulc'hoari;soulc'hoari;d1;#galleg;#saozneg
soulgannañ;soulgann;d1;#galleg;#saozneg
soulgargañ;soulgarg;d1;#galleg;#saozneg
soulgas;soulgas;d1;#galleg;#saozneg
soulwerzhañ;soulwerzh;d1;#galleg;#saozneg
soumetañ;soumet;d1;#galleg;#saozneg
soumonañ;soumon;d1;#galleg;#saozneg
sourbouilhañ;sourbouilh;d1;#galleg;#saozneg
sourdañ;sourd;d1;#galleg;#saozneg
sourinañ;sourin;d1;#galleg;#saozneg
souriñ;sour;d1;#galleg;#saozneg
sourmontañ;sourmont;d1;#galleg;#saozneg
sourral;sourr;d1;#galleg;#saozneg
sourrennañ;sourrenn;d1;#galleg;#saozneg
soursial;soursi;d1;#galleg;#saozneg
sousinañ;sousin;d1;#galleg;#saozneg
soutañ;sout;d1;#galleg;#saozneg
souten;souten;d1;#galleg;#saozneg
souzañ;souz;d1;#galleg;#saozneg
soñjal;soñj;d1;#galleg;#saozneg
spadoulat;spadoul;d1;#galleg;#saozneg
spanaenniñ;spanaenn;d1;#galleg;#saozneg
spanañ;span;d1;#galleg;#saozneg
sparfañ;sparf;d1;#galleg;#saozneg
sparlañ;sparl;d1;#galleg;#saozneg
sparrañ;sparr;d1;#galleg;#saozneg
spasañ;spas;d1;#galleg;#saozneg
spazhañ;spazh;d1;#galleg;#saozneg
spegañ;speg;d1;#galleg;#saozneg
spelc'hiñ;spelc'h;d1;#galleg;#saozneg
speredelañ;speredel;d1;#galleg;#saozneg
speurellañ;speurell;d1;#galleg;#saozneg
speurennaouiñ;speurennaou;d1;#galleg;#saozneg
speurennat;speurenn;d1;#galleg;#saozneg
speurennañ;speurenn;d1;#galleg;#saozneg
speurenniñ;speurenn;d1;#galleg;#saozneg
speuñial;speuñi;d1;#galleg;#saozneg
spiañ;spi;d1;#galleg;#saozneg
spilhennañ;spilhenn;d1;#galleg;#saozneg
spinac'hañ;spinac'h;d1;#galleg;#saozneg
spinañ;spin;d1;#galleg;#saozneg
spiriñ;spir;d1;#galleg;#saozneg
spisañ;spis;d1;#galleg;#saozneg
spisverkañ;spisverk;d1;#galleg;#saozneg
spisverzout;spisverz;d1;#galleg;#saozneg
spizañ;spiz;d1;#galleg;#saozneg
splanniñ;splann;d1;#galleg;#saozneg
spletiñ;splet;d1;#galleg;#saozneg
splujañ;spluj;d1;#galleg;#saozneg
sponsorañ;sponsor;d1;#galleg;#saozneg
spontailhañ;spontailh;d1;#galleg;#saozneg
spontañ;spont;d1;#galleg;#saozneg
spoueañ;spoue;d1;#galleg;#saozneg
spoumañ;spoum;d1;#galleg;#saozneg
spouronañ;spouron;d1;#galleg;#saozneg
sprintañ;sprint;d1;#galleg;#saozneg
spririñ;sprir;d1;#galleg;#saozneg
spufañ;spuf;d1;#galleg;#saozneg
spurañ;spur;d1;#galleg;#saozneg
spurjañ;spurj;d1;#galleg;#saozneg
spurmantiñ;spurmant;d1;#galleg;#saozneg
stadañ;stad;d1;#galleg;#saozneg
stadelañ;stadel;d1;#galleg;#saozneg
staenañ;staen;d1;#galleg;#saozneg
stagañ;stag;d1;#galleg;#saozneg
stagellañ;stagell;d1;#galleg;#saozneg
stagellennañ;stagellenn;d1;#galleg;#saozneg
stalabardiñ;stalabard;d1;#galleg;#saozneg
stalafañ;stalaf;d1;#galleg;#saozneg
stalonañ;stalon;d1;étalonner;#saozneg
stambouc'hañ;stambouc'h;d1;#galleg;#saozneg
stammañ;stamm;d1;#galleg;#saozneg
stamouziñ;stamouz;d1;#galleg;#saozneg
stampañ;stamp;d1;#galleg;#saozneg
stampiñ;stamp;d1;#galleg;#saozneg
standilhiñ;standilh;d1;#galleg;#saozneg
standilhonañ;standilhon;d1;#galleg;#saozneg
stankañ;stank;d1;#galleg;#saozneg
stankennañ;stankenn;d1;#galleg;#saozneg
staotañ;staot;d1;#galleg;#saozneg
staotigellañ;staotigell;d1;#galleg;#saozneg
stardañ;stard;d1;#galleg;#saozneg
statudañ;statud;d1;#galleg;#saozneg
stañsoniñ;stañson;d1;#galleg;#saozneg
stec'hennañ;stec'henn;d1;#galleg;#saozneg
stegnat;stegn;d1;#galleg;#saozneg
stegnañ;stegn;d1;#galleg;#saozneg
stekiñ;stok;d1;#galleg;#saozneg
stellennañ;stellenn;d1;#galleg;#saozneg
stennañ;stenn;d1;#galleg;#saozneg
steredennañ;steredenn;d1;#galleg;#saozneg
steredenniñ;steredenn;d1;#galleg;#saozneg
sterennigañ;sterennig;d1;#galleg;#saozneg
sterganniñ;stergann;d1;#galleg;#saozneg
sternañ;stern;d1;#galleg;#saozneg
sterniñ;stern;d1;#galleg;#saozneg
steudañ;steud;d1;#galleg;#saozneg
steudennañ;steudenn;d1;#galleg;#saozneg
steuñviñ;steuñv;d1;#galleg;#saozneg
stiañ;sti;d1;concentrer (sur qch);#saozneg
stignañ;stign;d1;#galleg;#saozneg
stilañ;stil;d1;#galleg;#saozneg
stilhiñ;stilh;d1;#galleg;#saozneg
stipañ;stip;d1;#galleg;#saozneg
stiral;stir;d1;#galleg;#saozneg
stirat;stir;d1;#galleg;#saozneg
stirañ;stir;d1;#galleg;#saozneg
stirlinkat;stirlink;d1;#galleg;#saozneg
stlabezañ;stlabez;d1;#galleg;#saozneg
stlafadañ;stlafad;d1;#galleg;#saozneg
stlakadegañ;stlakadeg;d1;#galleg;#saozneg
stlakal;stlak;d1;#galleg;#saozneg
stlakañ;stlak;d1;#galleg;#saozneg
stlejañ;stlej;d1;#galleg;#saozneg
stlepel;stlap;d1;#galleg;#saozneg
stleugañ;stleug;d1;#galleg;#saozneg
stoc'hañ;stoc'h;d1;#galleg;#saozneg
stokañ;stok;d1;#galleg;#saozneg
stonkañ;stonk;d1;#galleg;#saozneg
storlokañ;storlok;d1;#galleg;#saozneg
stouadenniñ;stouadenn;d1;#galleg;#saozneg
stoubañ;stoub;d1;#galleg;#saozneg
stoubennañ;stoubenn;d1;#galleg;#saozneg
stoufañ;stouf;d1;#galleg;#saozneg
stouiñ;stou;d1;#galleg;#saozneg
stoukañ;stouk;d1;#galleg;#saozneg
stourm;stourm;d1;#galleg;#saozneg
stouvañ;stouv;d1;#galleg;#saozneg
stouvellañ;stouvell;d1;#galleg;#saozneg
strabouilhat;strabouilh;d1;#galleg;#saozneg
strabouilhiñ;strabouilh;d1;#galleg;#saozneg
stradañ;strad;d1;#galleg;#saozneg
strafuilhañ;strafuilh;d1;#galleg;#saozneg
strakal;strak;d1;#galleg;#saozneg
strakelliñ;strakell;d1;#galleg;#saozneg
strakiñ;strak;d1;#galleg;#saozneg
straklañ;strakl;d1;#galleg;#saozneg
straniñ;stran;d1;#galleg;#saozneg
strapañ;strap;d1;#galleg;#saozneg
strapennañ;strapenn;d1;#galleg;#saozneg
strañjiñ;strañj;d1;#galleg;#saozneg
strebotiñ;strebot;d1;#galleg;#saozneg
strepañ;strep;d1;#galleg;#saozneg
strepedennañ;strepedenn;d1;#galleg;#saozneg
strewiñ;strew;d1;#galleg;#saozneg
stribouilhañ;stribouilh;d1;#galleg;#saozneg
strilhañ;strilh;d1;#galleg;#saozneg
strimpiñ;strimp;d1;#galleg;#saozneg
strinkadenniñ;strinkadenn;d1;#galleg;#saozneg
strinkañ;strink;d1;#galleg;#saozneg
strinkellat;strinkell;d1;#galleg;#saozneg
strinkellikat;strinkellik;d1;#galleg;#saozneg
strinkennañ;strinkenn;d1;#galleg;#saozneg
strivañ;striv;d1;#galleg;#saozneg
strizhañ;strizh;d1;#galleg;#saozneg
strizhdaleañ;strizhdale;d1;#galleg;#saozneg
strobañ;strob;d1;#galleg;#saozneg
strobellañ;strobell;d1;#galleg;#saozneg
strobelliñ;strobell;d1;#galleg;#saozneg
strobinellañ;strobinell;d1;#galleg;#saozneg
strodañ;strod;d1;#galleg;#saozneg
strogañ;strog;d1;#galleg;#saozneg
strogeal;stroge;d1;#galleg;#saozneg
strolladennañ;strolladenn;d1;#galleg;#saozneg
strolladiñ;strollad;d1;#galleg;#saozneg
strollañ;stroll;d1;#galleg;#saozneg
stronkañ;stronk;d1;#galleg;#saozneg
stropañ;strop;d1;#galleg;#saozneg
strouezhañ;strouezh;d1;#galleg;#saozneg
strouilhañ;strouilh;d1;#galleg;#saozneg
stroñsadenniñ;stroñsadenn;d1;#galleg;#saozneg
stroñsañ;stroñs;d1;#galleg;#saozneg
strudañ;strud;d1;#galleg;#saozneg
strujañ;struj;d1;pousser, végéter;#saozneg
strumiñ;strum;d1;#galleg;#saozneg
stuc'hellat;stuc'hell;d1;#galleg;#saozneg
stuc'hennañ;stuc'henn;d1;#galleg;#saozneg
studiadenniñ;studiadenn;d1;#galleg;#saozneg
studial;studi;d1;#galleg;#saozneg
studiañ;studi;d1;#galleg;#saozneg
stultennañ;stultenn;d1;#galleg;#saozneg
stummañ;stumm;d1;#galleg;#saozneg
stunañ;stun;d1;#galleg;#saozneg
stuntellañ;stuntell;d1;#galleg;#saozneg
sublimañ;sublim;d1;#galleg;#saozneg
subskrivañ;subskriv;d1;#galleg;#saozneg
suc'hellat;suc'hell;d1;#galleg;#saozneg
suilhañ;suilh;d1;#galleg;#saozneg
sujañ;suj;d1;#galleg;#saozneg
sujetizañ;sujetiz;d1;#galleg;#saozneg
sukrañ;sukr;d1;#galleg;#saozneg
suksedañ;suksed;d1;#galleg;#saozneg
sulañ;sul;d1;#galleg;#saozneg
sulbedenniñ;sulbedenn;d1;#galleg;#saozneg
sunañ;sun;d1;#galleg;#saozneg
susitañ;susit;d1;#galleg;#saozneg
suspentañ;suspent;d1;#galleg;#saozneg
sustantiñ;sustant;d1;#galleg;#saozneg
sutal;sut;d1;#galleg;#saozneg
sutellañ;sutell;d1;#galleg;#saozneg
tabezañ;tabez;d1;#galleg;#saozneg
taboulinañ;taboulin;d1;#galleg;#saozneg
tabutal;tabut;d1;#galleg;#saozneg
tachañ;tach;d1;#galleg;#saozneg
taeriñ;taer;d1;#galleg;#saozneg
tafañ;taf;d1;#galleg;#saozneg
tagañ;tag;d1;#galleg;#saozneg
tagnouzal;tagnouz;d1;#galleg;#saozneg
tailhañ;tailh;d1;#galleg;#saozneg
takeneat;takene;d1;#galleg;#saozneg
takonañ;takon;d1;#galleg;#saozneg
taladuriñ;taladur;d1;#galleg;#saozneg
talañ;tal;d1;#galleg;#saozneg
talmañ;talm;d1;#galleg;#saozneg
taltouzañ;taltouz;d1;#galleg;#saozneg
talvezout;talvez;d1;#galleg;#saozneg
talvoudañ;talvoud;d1;valider;#saozneg
tamall;tamall;d1;accuser;#saozneg
tammañ;tamm;d1;#galleg;#saozneg
tamolodiñ;tamolod;d1;#galleg;#saozneg
tamouezat;tamouez;d1;#galleg;#saozneg
tamouezennañ;tamouezenn;d1;#galleg;#saozneg
tanaviñ;tanav;d1;#galleg;#saozneg
tanañ;tan;d1;#galleg;#saozneg
tangwallañ;tangwall;d1;#galleg;#saozneg
taolbennañ;taolbenn;d1;#galleg;#saozneg
taolennaozañ;taolennaoz;d1;#galleg;#saozneg
taollagadiñ;taollagad;d1;#galleg;#saozneg
taosañ;taos;d1;#galleg;#saozneg
taouliñ;taoul;d1;#galleg;#saozneg
tapisañ;tapis;d1;#galleg;#saozneg
tapout;tap;d1;#galleg;#saozneg
taravat;tarav;d1;#galleg;#saozneg
tarchañ;tarch;d1;#galleg;#saozneg
tariellañ;tariell;d1;#galleg;#saozneg
tarlaskat;tarlask;d1;#galleg;#saozneg
tarlonkañ;tarlonk;d1;#galleg;#saozneg
tartouzañ;tartouz;d1;#galleg;#saozneg
tarvañ;tarv;d1;#galleg;#saozneg
